primary_name,production_budget,domestic_gross,worldwide_gross,domestic_roi,worldwide_roi,averagerating,numvotes,count,total_production_budget,total_domestic_gross,total_worldwide_gross
Jason Falasco,9900000.0,3759078.0,11310835.0,0.3797048484848485,1.142508585858586,4.0,116.0,1,9900000,3759078,11310835
Jason Friedberg,20000000.0,36661504.0,81424988.0,1.8330752,4.0712494,3.4,43984.0,1,20000000,36661504,81424988
Jason Gerbay,18000000.0,119920129.0,351620129.0,6.662229388888889,19.534451611111113,5.7,30.0,1,18000000,119920129,351620129
Jason Hall,20000000.0,9479390.0,9985316.0,0.4739695,0.4992658,6.5,10006.0,1,20000000,9479390,9985316
Jason Hess,7000000.0,23247539.0,23393939.0,3.321077,3.3419912857142857,8.3,28.0,1,7000000,23247539,23393939
Jason Moore,23500000.0,76022869.0,111037503.5,3.3625409362745096,5.180246696078432,6.6,157779.5,2,47000000,152045738,222075007
Jason Reisig,80000000.0,83240103.0,213691277.0,1.0405012875,2.6711409625,6.7,23295.0,1,80000000,83240103,213691277
Jason Reitman,15000000.0,14841549.5,18470083.0,1.051080125,1.342092888888889,6.6,56656.5,2,30000000,29683099,36940166
Jason Stamp,127500000.0,137748063.0,356148063.0,1.0803769647058823,2.7933181411764707,7.2,23.0,1,127500000,137748063,356148063
Jason Winer,40000000.0,33035397.0,47787943.0,0.825884925,1.194698575,5.7,49013.0,1,40000000,33035397,47787943
Jason Zada,10000000.0,26594261.0,40749230.0,2.6594261,4.074923,4.8,36423.0,1,10000000,26594261,40749230
Jason Zeldes,10000000.0,3275585.0,3275585.0,0.3275585,0.3275585,8.1,84.0,1,10000000,3275585,3275585
Jaume Collet-Serra,32783333.333333332,45563680.833333336,108261950.5,1.5186822078499655,3.6303376573908523,6.666666666666665,164870.5,6,196700000,273382085,649571703
Jay Border,75000000.0,117723989.0,342769200.0,1.5696531866666668,4.570256,7.0,237.0,1,75000000,117723989,342769200
Jay Duplass,8500000.0,5869181.0,7385511.5,0.7469667285714287,0.9541846357142857,6.4,46263.5,2,17000000,11738362,14771023
Jay Roach,82000000.0,79967041.5,95852124.0,0.986585544546148,1.181106190999237,6.0,105112.0,2,164000000,159934083,191704248
Jayaraaj,5800000.0,6800000.0,6800000.0,1.1724137931034482,1.1724137931034482,4.6,117.0,1,5800000,6800000,6800000
Jean-Marc Vallée,10000000.0,32589320.5,56536194.0,3.9925070333333332,7.809869266666667,7.55,256300.0,2,20000000,65178641,113072388
Jean-Philippe Duval,30000000.0,31749894.0,48559999.0,1.0583298,1.6186666333333333,6.6,88.0,1,30000000,31749894,48559999
Jed I. Goodman,200000.0,1109808.0,1165996.0,5.54904,5.82998,7.5,24.0,1,200000,1109808,1165996
Jee-woon Kim,30000000.0,12050299.0,48330757.0,0.4016766333333333,1.6110252333333333,6.4,126623.0,1,30000000,12050299,48330757
Jeff Newitt,55000000.0,31051126.0,136143605.0,0.5645659272727273,2.4753382727272726,6.7,41958.0,1,55000000,31051126,136143605
Jeff Nichols,10437500.0,8685388.75,14276822.25,0.8964823152046784,1.5155587220760234,7.1,83996.5,4,41750000,34741555,57107289
Jeff Prince,31000000.0,44983704.0,68079671.0,1.4510872258064516,2.1961184193548386,5.9,16.0,1,31000000,44983704,68079671
Jeff Tomsic,28000000.0,54730625.0,77026186.0,1.9546651785714286,2.750935214285714,6.5,85186.0,1,28000000,54730625,77026186
Jeff Tremaine,20000000.0,117229692.0,171685793.0,5.8614846,8.58428965,7.0,53289.0,1,20000000,117229692,171685793
Jeff Wadlow,15750000.0,35103500.0,79128626.5,6.430073303571428,14.716940375,5.9,136226.5,2,31500000,70207000,158257253
Jeffrey Blitz,5000000.0,3614896.0,4620399.0,0.7229792,0.9240798,5.8,22751.0,1,5000000,3614896,4620399
Jennifer Arnold,9000000.0,11862398.0,17462398.0,1.3180442222222222,1.9402664444444444,5.4,5449.0,1,9000000,11862398,17462398
Jennifer Baichwal,50000000.0,81526121.0,161626121.0,1.63052242,3.23252242,6.4,186.0,1,50000000,81526121,161626121
Jennifer Lee,150000000.0,400738009.0,1272469910.0,2.671586726666667,8.483132733333333,7.5,516998.0,1,150000000,400738009,1272469910
Jennifer Yuh Nelson,108000000.0,107157791.0,406932705.6666667,0.8334225059663867,3.0858881120074693,6.666666666666667,121990.33333333333,3,324000000,321473373,1220798117
Jeremiah McLamb,18000000.0,4100000.0,4100000.0,0.22777777777777777,0.22777777777777777,8.4,17.0,1,18000000,4100000,4100000
Jeremy Garelick,23000000.0,64460211.0,80171596.0,2.8026178695652173,3.4857215652173914,6.7,66893.0,1,23000000,64460211,80171596
Jeremy Gillespie,85000000.0,28681080.0,35681080.0,0.33742447058823527,0.4197774117647059,6.0,2482.0,1,85000000,28681080,35681080
Jeremy Herrin,14000000.0,11413640.5,11413640.5,1.4162822,1.4162822,8.1,132.5,2,28000000,22827281,22827281
Jeremy Saulnier,2710000.0,1739377.5,2122252.5,0.6296371000000001,0.9009907761904762,7.05,74792.0,2,5420000,3478755,4244505
Jerry Jameson,2000000.0,2583301.0,2791973.0,1.2916505,1.3959865,5.4,6017.0,1,2000000,2583301,2791973
Jesse Baget,7000000.0,19910002.0,19910002.0,2.844286,2.844286,5.1,1238.0,1,7000000,19910002,19910002
Jesse Peretz,5000000.0,24814830.0,25861249.0,4.962966,5.1722498,6.4,80738.0,1,5000000,24814830,25861249
Jessica Cameron,3500000.0,41411015.0,95127344.0,11.83171857142857,27.179241142857144,4.8,554.0,1,3500000,41411015,95127344
Jessie Nelson,18000000.0,26302731.0,42227490.0,1.4612628333333333,2.345971666666667,5.8,18018.0,1,18000000,26302731,42227490
Jesús del Cerro,15000000.0,34562222.0,34562222.0,2.3041481333333333,2.3041481333333333,7.7,542.0,1,15000000,34562222,34562222
Jie Liu,25000000.0,51100486.0,123696741.0,2.04401944,4.94786964,5.9,409.0,1,25000000,51100486,123696741
Jill Magid,40000000.0,163958031.0,314709717.0,4.098950775,7.867742925,5.6,41.0,1,40000000,163958031,314709717
Jim Field Smith,20000000.0,32010860.0,48680977.0,1.600543,2.43404885,6.4,117245.0,1,20000000,32010860,48680977
Jim Jarmusch,5000000.0,2141423.0,10727536.0,0.4282846,2.1455072,7.4,55285.0,1,5000000,2141423,10727536
Jim Rash,5000000.0,21502690.0,26853810.0,4.300538,5.370762,7.4,132642.0,1,5000000,21502690,26853810
Jim Sheridan,50000000.0,21302340.0,41642166.0,0.4260468,0.83284332,6.0,59714.0,1,50000000,21302340,41642166
Jim Taihuttu,70000000.0,65011757.0,131011757.0,0.9287393857142857,1.8715965285714287,7.3,3245.0,1,70000000,65011757,131011757
Jim Wilson,10000000.0,1069454.0,1069454.0,0.1069454,0.1069454,6.6,1739.0,1,10000000,1069454,1069454
Jimmy Hayward,51000000.0,33148798.5,60704884.0,0.619025917794971,1.1207815597678916,5.300000000000001,36397.0,2,102000000,66297597,121409768
Jin-ho Hur,19100000.0,17358500.0,22573789.5,1.2396369539551357,1.4551447845336483,5.9,1694.0,2,38200000,34717000,45147579
Jinglei Xu,65000000.0,26900336.0,38253433.0,0.41385132307692307,0.5885143538461538,5.2,134.0,1,65000000,26900336,38253433
Jingwei Zhang,12000000.0,65532576.0,65532576.0,5.461048,5.461048,5.3,12.0,1,12000000,65532576,65532576
Joachim Rønning,230000000.0,172558876.0,788241137.0,0.7502559826086956,3.4271353782608696,6.6,228592.0,1,230000000,172558876,788241137
Joan Cutrina,51000000.0,35851379.0,99624873.0,0.7029682156862745,1.953428882352941,5.5,102.0,1,51000000,35851379,99624873
Jocelyn Moorhouse,11900000.0,2022115.0,24041617.0,0.16992563025210083,2.020303949579832,7.1,46833.0,1,11900000,2022115,24041617
Jodie Foster,24000000.0,20991445.5,49256066.5,0.7825975370370369,1.8509973730158729,6.6,65890.0,2,48000000,41982891,98512133
Joe Cacaci,42000000.0,45852178.0,57852177.0,1.0917185238095237,1.3774327857142856,5.5,61.0,1,42000000,45852178,57852177
Joe Carnahan,67500000.0,64401117.5,129245173.5,1.382612260909091,2.4306252063636364,6.8,232027.0,2,135000000,128802235,258490347
Joe Cornish,36000000.0,8907482.5,17403814.5,0.18168617666232073,0.48867118318122554,6.35,50956.0,2,72000000,17814965,34807629
Joe Hollow,30000000.0,36918811.0,51078541.0,1.2306270333333333,1.7026180333333334,5.0,833.0,1,30000000,36918811,51078541
Joe Johnston,140966666.66666666,97901080.0,227832677.66666666,0.6964000155122004,1.6263971273911642,6.066666666666666,261581.33333333334,3,422900000,293703240,683498033
Joe Nussbaum,8000000.0,10130219.0,10763183.0,1.266277375,1.345397875,5.4,14279.0,1,8000000,10130219,10763183
Joe Russo,240000000.0,448882263.0,1300868500.6666667,1.8076596505620914,5.196585234980392,8.033333333333333,640228.3333333334,3,720000000,1346646789,3902605502
Joe Wright,64750000.0,36151731.5,109670366.5,0.9297221525510204,2.416069010102041,6.6499999999999995,114064.75,4,259000000,144606926,438681466
Joel Coen,22666666.666666668,71523813.0,116460285.0,2.4881076255411254,4.373049136796538,7.133333333333333,173071.66666666666,3,68000000,214571439,349380855
Joel Edgerton,7500000.0,27897953.5,51773041.5,4.9791586,8.126228,7.1,123834.0,2,15000000,55795907,103546083
Joel Townsend,80000000.0,32908290.0,158908290.0,0.411353625,1.986353625,4.1,397.0,1,80000000,32908290,158908290
Johannes Roberts,5000000.0,13715907.0,21432579.0,2.7431813999999997,4.2865158,5.25,18713.5,2,10000000,27431814,42865158
John Cameron Mitchell,5000000.0,2229058.0,6205034.0,0.4458116,1.2410068,7.0,45357.0,1,5000000,2229058,6205034
John Carney,8000000.0,16170632.0,68838736.0,2.021329,8.604842,7.4,129884.0,1,8000000,16170632,68838736
John Crowley,11000000.0,38322743.0,62076141.0,3.4838857272727273,5.643285545454545,7.5,117021.0,1,11000000,38322743,62076141
John Curran,22000000.0,1810078.0,4065020.0,0.08227627272727273,0.18477363636363636,5.4,38667.0,1,22000000,1810078,4065020
John Erick Dowdle,6666666.666666667,27396947.333333332,49340898.666666664,4.3567343,7.7563759333333335,6.3999999999999995,86398.0,3,20000000,82190842,148022696
John Francis Daley,34000000.0,64031627.0,109842292.0,1.8845972109851787,3.2362951630340016,6.55,125430.5,2,68000000,128063254,219684584
John Hamburg,38000000.0,60323786.0,117425156.0,1.587468052631579,3.0901356842105265,6.2,89628.0,1,38000000,60323786,117425156
John Hillcoat,23000000.0,25018294.0,40168739.5,1.035161098076923,1.6946272423076922,6.8,137212.0,2,46000000,50036588,80337479
John Krasinski,17000000.0,188024361.0,334522294.0,11.060256529411765,19.677782,7.6,305031.0,1,17000000,188024361,334522294
John Lasseter,200000000.0,191450875.0,560155383.0,0.957254375,2.800776915,6.2,138914.0,1,200000000,191450875,560155383
John Lawlor,19000000.0,5310554.0,5745503.0,0.27950284210526316,0.3023948947368421,7.9,77.0,1,19000000,5310554,5745503
John Lee Hancock,25000000.0,48042907.0,69682858.5,1.6161983523809524,2.455761519047619,7.35,119259.5,2,50000000,96085814,139365717
John Luessenhop,26000000.0,46043332.5,59126640.5,1.760809875,2.2945763875,5.5,47580.5,2,52000000,92086665,118253281
John Lyons Murphy,7000000.0,23247539.0,23393939.0,3.321077,3.3419912857142857,7.6,123.0,1,7000000,23247539,23393939
John Madden,14500000.0,28535014.5,69836942.5,2.424886488888889,6.315369908333333,7.074999999999999,57144.0,4,58000000,114140058,279347770
John Michael McDonagh,6000000.0,5359774.0,21197454.0,0.8932956666666667,3.532909,7.3,75183.0,1,6000000,5359774,21197454
John Moore,92000000.0,67349198.0,304249198.0,0.7320565,3.3070565,5.3,188383.0,1,92000000,67349198,304249198
John Musker,150000000.0,248757044.0,637517365.0,1.6583802933333334,4.250115766666666,7.6,224253.0,1,150000000,248757044,637517365
John R. Leonetti,9250000.0,49287659.0,140170132.5,7.078497041666666,20.736908862179487,5.2,68500.5,2,18500000,98575318,280340265
John Requa,50000000.0,38473148.5,96708223.5,0.7440923989010989,1.6549666054945056,6.6,119206.0,2,100000000,76946297,193416447
John Singleton,35000000.0,28087155.0,86648359.0,0.8024901428571428,2.4756674,5.1,72552.0,1,35000000,28087155,86648359
John Stephenson,7000000.0,1632000.0,1933829.0,0.23314285714285715,0.2762612857142857,6.2,1538.0,1,7000000,1632000,1933829
John Stevenson,59000000.0,43242871.0,87527651.0,0.7329300169491525,1.4835195084745763,5.1,8030.0,1,59000000,43242871,87527651
John Stronach,130000000.0,101200044.0,352831065.0,0.7784618769230769,2.7140851153846155,5.6,223.0,1,130000000,101200044,352831065
John Wells,22500000.0,25695378.0,43756160.0,1.09607485,1.93411395,6.9,87685.5,2,45000000,51390756,87512320
John Whitesell,32000000.0,37915414.0,82332450.0,1.1848566875,2.5728890625,4.4,23520.0,1,32000000,37915414,82332450
John Wynn,12000000.0,6982680.0,6982680.0,0.58189,0.58189,4.4,300.0,1,12000000,6982680,6982680
Jon Cassar,14000000.0,14873801.5,15384224.5,1.48738015,1.53842245,5.699999999999999,6964.0,2,28000000,29747603,30768449
Jon Erwin,7000000.0,34410765.333333336,35133305.333333336,6.129711838827839,6.243047860805862,6.8999999999999995,8137.333333333333,3,21000000,103232296,105399916
Jon Favreau,124000000.0,240259136.66666666,542784630.6666666,1.8533937481253242,3.599406266108518,7.266666666666667,379777.3333333333,3,372000000,720777410,1628353892
Jon Gunn,2300000.0,12985600.0,14304931.0,5.645913043478261,6.2195352173913045,6.1,6462.0,1,2300000,12985600,14304931
Jon Hurwitz,50000000.0,56758835.0,236799211.0,1.1351767,4.73598422,6.7,192250.0,1,50000000,56758835,236799211
Jon Lucas,24000000.0,92683978.0,154354633.0,4.119122764285715,6.8055134357142855,5.85,67004.0,2,48000000,185367956,308709266
Jon M. Chu,51333333.333333336,79955049.0,201576267.0,2.480452280870981,4.648334848992674,5.2,102185.66666666667,6,308000000,479730294,1209457602
Jon Stewart,10000000.0,3128941.0,3185717.0,0.3128941,0.3185717,6.6,9836.0,1,10000000,3128941,3185717
Jon Turteltaub,122000000.0,90836300.0,286810400.6666667,1.1648140631119583,2.789984992910648,6.133333333333333,126437.66666666667,3,366000000,272508900,860431202
Jon Watts,90000000.0,167167846.0,440155004.0,0.9683156,2.5291268000000002,6.9,226691.5,2,180000000,334335692,880310008
Jonas Meier,5500000.0,1060512.0,1060512.0,0.19282036363636362,0.19282036363636362,6.1,206.0,1,5500000,1060512,1060512
Jonatan Burnett,2000000.0,2583301.0,2791973.0,1.2916505,1.3959865,3.8,211.0,1,2000000,2583301,2791973
Jonathan Baker,30000000.0,5718096.0,10096821.0,0.1906032,0.3365607,5.7,9048.0,1,30000000,5718096,10096821
Jonathan Church,10700000.0,18542974.0,31341183.0,1.7329882242990655,2.929082523364486,8.3,13.0,1,10700000,18542974,31341183
Jonathan Dayton,25000000.0,12638526.0,18445379.0,0.50554104,0.73781516,6.7,43245.0,1,25000000,12638526,18445379
Jonathan Demme,18000000.0,26839498.0,41166033.0,1.4910832222222221,2.2870018333333335,5.9,20932.0,1,18000000,26839498,41166033
Jonathan Glazer,13300000.0,2614251.0,7229933.0,0.19656022556390979,0.543603984962406,6.3,113196.0,1,13300000,2614251,7229933
Jonathan Goldstein,34000000.0,64031627.0,109842292.0,1.8845972109851787,3.2362951630340016,6.55,125430.5,2,68000000,128063254,219684584
Jonathan Hensleigh,12000000.0,1188194.0,1188194.0,0.09901616666666667,0.09901616666666667,7.1,41504.0,1,12000000,1188194,1188194
Jonathan Jakubowicz,20000000.0,4712792.0,5031975.0,0.2356396,0.25159875,6.6,12851.0,1,20000000,4712792,5031975
Jonathan Levine,29000000.0,44097508.6,62089379.4,2.031584501428571,2.714306241809524,6.540000000000001,122090.0,5,145000000,220487543,310446897
Jonathan Liebesman,96166666.66666667,136713584.0,330758279.0,4.035711997580247,6.959378293876544,5.766666666666667,185590.0,3,288500000,410140752,992274837
Jonathan Soler,18000000.0,1034589.0,1199510.0,0.05747716666666667,0.06663944444444445,7.7,1165.0,1,18000000,1034589,1199510
Jonathan Teplitzky,14000000.0,2859059.5,15746203.0,0.18727399444444442,1.0432823,6.699999999999999,23316.5,2,28000000,5718119,31492406
Jonathan del Val,80000000.0,63795655.0,113351496.0,0.7974456875,1.4168937,6.6,3467.0,1,80000000,63795655,113351496
Jonathan van Tulleken,10000000.0,8840453.0,31164747.0,0.8840453,3.1164747,4.3,92980.0,1,10000000,8840453,31164747
Jonnie Malachi,36000000.0,50159144.0,50159144.0,1.3933095555555555,1.3933095555555555,5.3,689.0,1,36000000,50159144,50159144
Jono Oliver,47500000.0,59137647.666666664,143597021.33333334,0.4651540769230769,30.851850194871798,7.0,140.0,3,142500000,177412943,430791064
Joo-Young Ban,40000000.0,25584504.0,31192425.0,0.6396126,0.779810625,7.3,58.0,1,40000000,25584504,31192425
Joon-ho Bong,40000000.0,4563029.0,88069880.0,0.114075725,2.201747,7.1,239264.0,1,40000000,4563029,88069880
Jordan Brown,2000000.0,2583301.0,2791973.0,1.2916505,1.3959865,3.8,211.0,1,2000000,2583301,2791973
Jordan Peele,12500000.0,175523797.5,254789130.5,21.979239749999998,31.89205285,7.4,251492.5,2,25000000,351047595,509578261
Jordan Salkil,45000000.0,22006296.0,112006296.0,0.4890288,2.4890288,1.9,67.0,1,45000000,22006296,112006296
Jordan Vogt-Roberts,185000000.0,168052812.0,561072059.0,0.9083935783783784,3.0328219405405403,6.6,237720.0,1,185000000,168052812,561072059
Jorge R. Gutiérrez,50000000.0,50151543.0,97651543.0,1.00303086,1.95303086,7.3,59486.0,1,50000000,50151543,97651543
Jorma Taccone,15000000.0,9010865.0,9083507.5,0.6636832500000001,0.66992275,6.1,43530.0,2,30000000,18021730,18167015
Jos de Putter,8000000.0,15032800.0,18828036.0,1.8791,2.3535045,7.3,54.0,1,8000000,15032800,18828036
Joseph Dorman,500000.0,1131261.0,1131261.0,2.262522,2.262522,6.8,157.0,1,500000,1131261,1131261
Joseph Gordon-Levitt,5500000.0,24477704.0,41268579.0,4.450491636363636,7.503378,6.6,216350.0,1,5500000,24477704,41268579
Joseph Kosinski,79000000.0,53723643.0,156235905.0,0.6125966063596491,1.5227470717105263,7.35,249724.0,2,158000000,107447286,312471810
Josh Baker,30000000.0,5718096.0,10096821.0,0.1906032,0.3365607,5.7,9048.0,1,30000000,5718096,10096821
Josh Boone,12000000.0,124872350.0,307166834.0,10.406029166666666,25.597236166666665,7.7,315135.0,1,12000000,124872350,307166834
Josh Gordon,32000000.0,41262979.5,70590882.0,1.3390136321637427,2.326768190643275,5.949999999999999,74957.0,2,64000000,82525959,141181764
Josh Jones,135000000.0,183637894.0,532938302.0,1.3602806962962963,3.947691125925926,6.0,20.0,1,135000000,183637894,532938302
Josh Schwartz,14000000.0,9409538.0,11166615.0,0.6721098571428571,0.7976153571428571,5.4,12926.0,1,14000000,9409538,11166615
Josh Stewart,55000000.0,34234008.0,47213095.0,0.6224365090909091,0.858419909090909,4.7,1058.0,1,55000000,34234008,47213095
Josh Trank,73166666.66666667,91796267.66666667,208221242.33333334,2.538955338888889,5.1709301623015875,5.233333333333333,169851.33333333334,3,219500000,275388803,624663727
Joshua Clay Baldwin,9000000.0,17804273.0,17804273.0,1.9782525555555555,1.9782525555555555,6.7,14.0,1,9000000,17804273,17804273
Joshua Michael Stern,18000000.0,16131410.0,43402515.0,0.8961894444444445,2.4112508333333333,5.9,88788.0,1,18000000,16131410,43402515
Joshua Samson,8000000.0,16170632.0,68838736.0,2.021329,8.604842,7.0,57.0,1,8000000,16170632,68838736
Josie Rourke,25000000.0,16468499.0,46734733.0,0.65873996,1.86938932,6.3,23866.0,1,25000000,16468499,46734733
Joss Whedon,155900000.0,282055042.25,748021153.5,1.8417395019676346,3.654661834040633,7.675,762079.75,4,623600000,1128220169,2992084614
José Celestino Campusano,10000000.0,21590086.0,31556959.0,2.1590086,3.1556959,6.5,41.0,1,10000000,21590086,31556959
José Padilha,66500000.0,56015844.0,148203240.0,2.298991285576923,3.067219585576923,6.2,205798.0,2,133000000,112031688,296406480
Jovanni Santos Graupera,37000000.0,109767581.0,173567581.0,2.9666913783783784,4.691015702702702,5.8,25.0,1,37000000,109767581,173567581
Joy Mathew,8000000.0,25928550.0,47782426.0,3.24106875,5.97280325,7.7,943.0,1,8000000,25928550,47782426
Judd Apatow,35000000.0,110212700.0,141123897.0,3.1489342857142857,4.032111342857143,6.2,121860.0,1,35000000,110212700,141123897
Jug Radivojevic,10600000.0,22163442.0,34409206.0,2.0908907547169813,3.2461515094339624,5.2,194.0,1,10600000,22163442,34409206
Julian Pölsler,3000000.0,1803064.0,4495262.0,0.6010213333333333,1.4984206666666666,6.8,5484.0,1,3000000,1803064,4495262
